Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-06 18:00:00,South Korea,South Korea,KR,406.49,467.16,33.0,0.05,new.kpx.or.kr,false,
2022-01-06 19:00:00,South Korea,South Korea,KR,406.51,467.7,32.68,0.05,new.kpx.or.kr,false,
2022-01-06 20:00:00,South Korea,South Korea,KR,406.2,468.73,31.87,0.05,new.kpx.or.kr,false,
2022-01-06 21:00:00,South Korea,South Korea,KR,404.65,469.96,30.32,0.05,new.kpx.or.kr,false,
2022-01-06 22:00:00,South Korea,South Korea,KR,404.06,472.47,28.6,0.07,new.kpx.or.kr,false,
2022-01-06 23:00:00,South Korea,South Korea,KR,400.98,471.75,28.24,1.65,new.kpx.or.kr,false,
2022-01-07 00:00:00,South Korea,South Korea,KR,399.26,469.42,29.09,2.32,new.kpx.or.kr,false,
2022-01-07 01:00:00,South Korea,South Korea,KR,397.54,465.71,30.03,2.29,new.kpx.or.kr,false,
2022-01-07 02:00:00,South Korea,South Korea,KR,396.79,462.65,30.89,1.94,new.kpx.or.kr,false,
2022-01-07 03:00:00,South Korea,South Korea,KR,398.1,462.65,30.45,0.19,new.kpx.or.kr,false,
2022-01-07 04:00:00,South Korea,South Korea,KR,400.85,465.53,30.13,0.4,new.kpx.or.kr,false,
2022-01-07 05:00:00,South Korea,South Korea,KR,401.88,466.76,29.96,0.43,new.kpx.or.kr,false,
2022-01-07 06:00:00,South Korea,South Korea,KR,400.78,466.72,30.02,1.19,new.kpx.or.kr,false,
2022-01-07 07:00:00,South Korea,South Korea,KR,399.93,467.86,29.89,2.27,new.kpx.or.kr,false,
2022-01-07 08:00:00,South Korea,South Korea,KR,398.3,466.8,29.56,1.91,new.kpx.or.kr,false,
2022-01-07 09:00:00,South Korea,South Korea,KR,399.92,467.22,30.18,1.96,new.kpx.or.kr,false,
2022-01-07 10:00:00,South Korea,South Korea,KR,401.69,467.39,30.98,1.95,new.kpx.or.kr,false,
2022-01-07 11:00:00,South Korea,South Korea,KR,404.18,468.41,31.64,1.86,new.kpx.or.kr,false,
2022-01-07 12:00:00,South Korea,South Korea,KR,403.21,465.73,32.78,1.82,new.kpx.or.kr,false,
2022-01-07 13:00:00,South Korea,South Korea,KR,403.6,465.16,33.36,1.78,new.kpx.or.kr,false,
2022-01-07 14:00:00,South Korea,South Korea,KR,404.09,466.55,32.62,1.49,new.kpx.or.kr,false,
2022-01-07 15:00:00,South Korea,South Korea,KR,404.37,464.96,32.91,0.38,new.kpx.or.kr,false,
2022-01-07 16:00:00,South Korea,South Korea,KR,402.1,461.3,33.91,0.33,new.kpx.or.kr,false,
2022-01-07 17:00:00,South Korea,South Korea,KR,398.91,457.47,34.37,0.05,new.kpx.or.kr,false,
2022-01-07 18:00:00,South Korea,South Korea,KR,396.61,454.88,34.76,0.06,new.kpx.or.kr,false,
2022-01-07 19:00:00,South Korea,South Korea,KR,397.28,455.4,34.78,0.06,new.kpx.or.kr,false,
2022-01-07 20:00:00,South Korea,South Korea,KR,397.48,456.16,34.4,0.05,new.kpx.or.kr,false,
2022-01-07 21:00:00,South Korea,South Korea,KR,396.87,456.86,33.66,0.05,new.kpx.or.kr,false,
2022-01-07 22:00:00,South Korea,South Korea,KR,395.89,457.21,32.93,0.1,new.kpx.or.kr,false,
2022-01-07 23:00:00,South Korea,South Korea,KR,390.97,453.28,33.16,1.13,new.kpx.or.kr,false,
2022-01-08 00:00:00,South Korea,South Korea,KR,384.52,445.89,34.16,1.16,new.kpx.or.kr,false,
2022-01-08 01:00:00,South Korea,South Korea,KR,379.15,440.05,34.38,0.67,new.kpx.or.kr,false,
2022-01-08 02:00:00,South Korea,South Korea,KR,374.04,433.87,35.44,0.68,new.kpx.or.kr,false,
2022-01-08 03:00:00,South Korea,South Korea,KR,374.68,432.81,36.3,0.36,new.kpx.or.kr,false,
2022-01-08 04:00:00,South Korea,South Korea,KR,377.97,436.61,35.7,0.47,new.kpx.or.kr,false,
2022-01-08 05:00:00,South Korea,South Korea,KR,378.42,437.51,35.41,0.46,new.kpx.or.kr,false,
2022-01-08 06:00:00,South Korea,South Korea,KR,379.67,439.93,34.67,0.52,new.kpx.or.kr,false,
2022-01-08 07:00:00,South Korea,South Korea,KR,376.66,439.63,33.54,0.46,new.kpx.or.kr,false,
2022-01-08 08:00:00,South Korea,South Korea,KR,374.9,438.92,33.54,0.87,new.kpx.or.kr,false,
2022-01-08 09:00:00,South Korea,South Korea,KR,376.27,439.84,34.79,2.37,new.kpx.or.kr,false,
2022-01-08 10:00:00,South Korea,South Korea,KR,378.04,440.47,35.56,2.73,new.kpx.or.kr,false,
2022-01-08 11:00:00,South Korea,South Korea,KR,378.95,441.26,34.25,0.9,new.kpx.or.kr,false,
2022-01-08 12:00:00,South Korea,South Korea,KR,378.36,439.97,34.28,0.11,new.kpx.or.kr,false,
2022-01-08 13:00:00,South Korea,South Korea,KR,377.99,439.37,34.65,0.25,new.kpx.or.kr,false,
2022-01-08 14:00:00,South Korea,South Korea,KR,379.45,440.91,35.61,1.74,new.kpx.or.kr,false,
2022-01-08 15:00:00,South Korea,South Korea,KR,376.7,436.81,35.57,0.17,new.kpx.or.kr,false,
2022-01-08 16:00:00,South Korea,South Korea,KR,376.19,434.87,36.34,0.06,new.kpx.or.kr,false,
2022-01-08 17:00:00,South Korea,South Korea,KR,375.91,434.06,36.67,0.06,new.kpx.or.kr,false,
2022-01-08 18:00:00,South Korea,South Korea,KR,375.01,432.83,36.95,0.06,new.kpx.or.kr,false,
2022-01-08 19:00:00,South Korea,South Korea,KR,375.18,433.07,36.92,0.06,new.kpx.or.kr,false,
2022-01-08 20:00:00,South Korea,South Korea,KR,372.35,430.68,36.92,0.06,new.kpx.or.kr,false,
2022-01-08 21:00:00,South Korea,South Korea,KR,369.48,427.96,37.1,0.06,new.kpx.or.kr,false,
2022-01-08 22:00:00,South Korea,South Korea,KR,370.71,429.31,37.11,0.37,new.kpx.or.kr,false,
2022-01-08 23:00:00,South Korea,South Korea,KR,368.25,426.85,37.45,1.03,new.kpx.or.kr,false,
2022-01-09 00:00:00,South Korea,South Korea,KR,368.09,425.85,37.74,0.8,new.kpx.or.kr,false,
2022-01-09 01:00:00,South Korea,South Korea,KR,368.19,425.19,38.03,0.72,new.kpx.or.kr,false,
2022-01-09 02:00:00,South Korea,South Korea,KR,365.5,422.07,38.52,0.72,new.kpx.or.kr,false,
2022-01-09 03:00:00,South Korea,South Korea,KR,368.79,425.46,38.1,0.27,new.kpx.or.kr,false,
2022-01-09 04:00:00,South Korea,South Korea,KR,370.37,427.15,37.88,0.37,new.kpx.or.kr,false,
2022-01-09 05:00:00,South Korea,South Korea,KR,373.02,429.43,37.87,0.56,new.kpx.or.kr,false,
2022-01-09 06:00:00,South Korea,South Korea,KR,378.63,435.36,37.21,0.59,new.kpx.or.kr,false,
2022-01-09 07:00:00,South Korea,South Korea,KR,382.82,441.62,35.66,0.5,new.kpx.or.kr,false,
2022-01-09 08:00:00,South Korea,South Korea,KR,387.91,447.55,35.2,0.99,new.kpx.or.kr,false,
2022-01-09 09:00:00,South Korea,South Korea,KR,390.04,450.16,35.86,2.46,new.kpx.or.kr,false,
2022-01-09 10:00:00,South Korea,South Korea,KR,393.3,453.11,35.27,1.84,new.kpx.or.kr,false,
2022-01-09 11:00:00,South Korea,South Korea,KR,394.08,453.55,34.87,1.07,new.kpx.or.kr,false,
2022-01-09 12:00:00,South Korea,South Korea,KR,394.34,453.28,34.85,0.44,new.kpx.or.kr,false,
2022-01-09 13:00:00,South Korea,South Korea,KR,398.66,457.29,34.5,0.12,new.kpx.or.kr,false,
2022-01-09 14:00:00,South Korea,South Korea,KR,399.2,457.63,35.17,0.89,new.kpx.or.kr,false,
2022-01-09 15:00:00,South Korea,South Korea,KR,396.7,453.65,35.72,0.07,new.kpx.or.kr,false,
2022-01-09 16:00:00,South Korea,South Korea,KR,398.2,453.64,36.46,0.06,new.kpx.or.kr,false,
2022-01-09 17:00:00,South Korea,South Korea,KR,399.65,454.81,36.45,0.06,new.kpx.or.kr,false,
2022-01-09 18:00:00,South Korea,South Korea,KR,399.63,454.73,36.49,0.06,new.kpx.or.kr,false,
2022-01-09 19:00:00,South Korea,South Korea,KR,398.85,454.98,36.06,0.06,new.kpx.or.kr,false,
2022-01-09 20:00:00,South Korea,South Korea,KR,396.02,454.8,34.85,0.06,new.kpx.or.kr,false,
2022-01-09 21:00:00,South Korea,South Korea,KR,393.51,456.09,32.97,0.05,new.kpx.or.kr,false,
2022-01-09 22:00:00,South Korea,South Korea,KR,395.5,462.16,30.41,0.1,new.kpx.or.kr,false,
2022-01-09 23:00:00,South Korea,South Korea,KR,393.98,464.6,29.18,1.94,new.kpx.or.kr,false,
2022-01-10 00:00:00,South Korea,South Korea,KR,392.96,464.6,28.63,2.08,new.kpx.or.kr,false,
2022-01-10 01:00:00,South Korea,South Korea,KR,394.56,464.44,29.39,2.1,new.kpx.or.kr,false,
2022-01-10 02:00:00,South Korea,South Korea,KR,394.67,462.89,30.08,1.76,new.kpx.or.kr,false,
2022-01-10 03:00:00,South Korea,South Korea,KR,393.98,461.35,29.73,0.18,new.kpx.or.kr,false,
2022-01-10 04:00:00,South Korea,South Korea,KR,396.13,463.93,29.33,0.36,new.kpx.or.kr,false,
