Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-03 22:00:00,Japan,Japan,JP,446.0,527.81,18.83,15.37,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 23:00:00,Japan,Japan,JP,417.73,497.02,23.9,20.77,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 00:00:00,Japan,Japan,JP,379.99,456.87,30.72,27.71,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 01:00:00,Japan,Japan,JP,346.33,420.87,36.86,33.33,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 02:00:00,Japan,Japan,JP,333.59,407.1,39.21,35.93,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 03:00:00,Japan,Japan,JP,326.36,398.86,40.63,36.7,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 04:00:00,Japan,Japan,JP,339.18,412.83,38.21,34.77,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 05:00:00,Japan,Japan,JP,362.59,437.99,33.9,29.85,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 06:00:00,Japan,Japan,JP,396.89,474.91,27.6,23.98,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 07:00:00,Japan,Japan,JP,436.44,517.31,20.36,17.24,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 08:00:00,Japan,Japan,JP,460.39,543.62,15.97,12.78,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 09:00:00,Japan,Japan,JP,448.24,528.99,18.21,12.11,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 10:00:00,Japan,Japan,JP,447.9,528.3,18.28,12.1,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 11:00:00,Japan,Japan,JP,461.69,544.41,15.75,12.56,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 12:00:00,Japan,Japan,JP,459.53,541.96,16.15,12.49,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 13:00:00,Japan,Japan,JP,457.62,539.95,16.5,12.49,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 14:00:00,Japan,Japan,JP,460.08,542.84,16.1,12.77,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 15:00:00,Japan,Japan,JP,437.41,516.32,20.47,12.38,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 16:00:00,Japan,Japan,JP,454.56,536.23,17.51,13.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 17:00:00,Japan,Japan,JP,456.58,538.65,17.07,13.35,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 18:00:00,Japan,Japan,JP,454.24,535.74,17.39,13.12,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 19:00:00,Japan,Japan,JP,456.39,538.15,16.99,13.09,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 20:00:00,Japan,Japan,JP,456.94,539.16,16.93,13.1,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-04 21:00:00,Japan,Japan,JP,456.34,538.91,17.03,13.61,,true,ESTIMATED_MODE_BREAKDOWN
